LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
BEL,GGEXP,SOCPROT,PC_GDP,2016,19.4109934170919
BEL,GGEXP,SOCPROT,PC_GDP,2017,19.267016738995398
BEL,GGEXP,SOCPROT,PC_GDP,2018,19.2810531429921
SWE,GGEXP,GRALPUBSER,PC_GDP,2001,8.59201553398682
SWE,GGEXP,GRALPUBSER,PC_GDP,2002,8.91156862805813
SWE,GGEXP,GRALPUBSER,PC_GDP,2003,8.11056755400792
SWE,GGEXP,GRALPUBSER,PC_GDP,2004,7.72279931959846
SWE,GGEXP,GRALPUBSER,PC_GDP,2005,7.84952855792594
SWE,GGEXP,GRALPUBSER,PC_GDP,2006,7.84436033601086
SWE,GGEXP,GRALPUBSER,PC_GDP,2007,7.78539594331422
SWE,GGEXP,GRALPUBSER,PC_GDP,2008,7.86251859282933
SWE,GGEXP,GRALPUBSER,PC_GDP,2009,7.42947208295286
SWE,GGEXP,GRALPUBSER,PC_GDP,2010,7.43622084914875
SWE,GGEXP,GRALPUBSER,PC_GDP,2011,7.6208788165429695
SWE,GGEXP,GRALPUBSER,PC_GDP,2012,7.665773887426231
SWE,GGEXP,GRALPUBSER,PC_GDP,2013,7.78670036136726
SWE,GGEXP,GRALPUBSER,PC_GDP,2014,7.48376147899781
SWE,GGEXP,GRALPUBSER,PC_GDP,2015,7.09109924572991
SWE,GGEXP,GRALPUBSER,PC_GDP,2016,6.74201882830265
SWE,GGEXP,GRALPUBSER,PC_GDP,2017,6.82484009031721
SWE,GGEXP,GRALPUBSER,PC_GDP,2018,7.08856517201324
BEL,GGEXP,PUBORD,PC_GDP,2001,1.68827498752529
BEL,GGEXP,PUBORD,PC_GDP,2002,1.71601052346903
BEL,GGEXP,PUBORD,PC_GDP,2003,1.74942976569718
BEL,GGEXP,PUBORD,PC_GDP,2004,1.6447695351757299
BEL,GGEXP,PUBORD,PC_GDP,2005,1.67247456437542
BEL,GGEXP,PUBORD,PC_GDP,2006,1.7375592608368702
BEL,GGEXP,PUBORD,PC_GDP,2007,1.67537350244704
BEL,GGEXP,PUBORD,PC_GDP,2008,1.77922466709368
BEL,GGEXP,PUBORD,PC_GDP,2009,1.8942323899596203
BEL,GGEXP,PUBORD,PC_GDP,2010,1.8545734827963103
BEL,GGEXP,PUBORD,PC_GDP,2011,1.85364278536619
BEL,GGEXP,PUBORD,PC_GDP,2012,1.86493315072168
BEL,GGEXP,PUBORD,PC_GDP,2013,1.86929851354103
BEL,GGEXP,PUBORD,PC_GDP,2014,1.82651109804808
BEL,GGEXP,PUBORD,PC_GDP,2015,1.71986463208427
BEL,GGEXP,PUBORD,PC_GDP,2016,1.69627631530947
BEL,GGEXP,PUBORD,PC_GDP,2017,1.6811133671128702
BEL,GGEXP,PUBORD,PC_GDP,2018,1.7116052853748402
DEU,GGEXP,SOCPROT,PC_GDP,2001,20.129157575925
DEU,GGEXP,SOCPROT,PC_GDP,2002,20.6075646461522
DEU,GGEXP,SOCPROT,PC_GDP,2003,21.051831956483397
DEU,GGEXP,SOCPROT,PC_GDP,2004,20.6903806375192
DEU,GGEXP,SOCPROT,PC_GDP,2005,20.7826736762065
DEU,GGEXP,SOCPROT,PC_GDP,2006,19.9436916162141
DEU,GGEXP,SOCPROT,PC_GDP,2007,18.903842691684503
DEU,GGEXP,SOCPROT,PC_GDP,2008,18.807181650035897
DEU,GGEXP,SOCPROT,PC_GDP,2009,20.6905913571817
DEU,GGEXP,SOCPROT,PC_GDP,2010,20.061690843862102
DEU,GGEXP,SOCPROT,PC_GDP,2011,18.87605993555
DEU,GGEXP,SOCPROT,PC_GDP,2012,18.9019819255385
DEU,GGEXP,SOCPROT,PC_GDP,2013,18.9912319704057
DEU,GGEXP,SOCPROT,PC_GDP,2014,18.792968576533
DEU,GGEXP,SOCPROT,PC_GDP,2015,19.0753348932533
DEU,GGEXP,SOCPROT,PC_GDP,2016,19.480233559873604
DEU,GGEXP,SOCPROT,PC_GDP,2017,19.566316074934
DEU,GGEXP,SOCPROT,PC_GDP,2018,19.4360671815618
HUN,GGEXP,HOUCOMM,PC_GDP,2001,0.852292726009338
HUN,GGEXP,HOUCOMM,PC_GDP,2002,0.9257760430435971
HUN,GGEXP,HOUCOMM,PC_GDP,2003,0.733084485887312
HUN,GGEXP,HOUCOMM,PC_GDP,2004,0.8105294675728671
HUN,GGEXP,HOUCOMM,PC_GDP,2005,0.864800332786081
HUN,GGEXP,HOUCOMM,PC_GDP,2006,1.06917175183608
HUN,GGEXP,HOUCOMM,PC_GDP,2007,0.9785754992272979
HUN,GGEXP,HOUCOMM,PC_GDP,2008,0.9240023786284971
HUN,GGEXP,HOUCOMM,PC_GDP,2009,1.23535240256126
HUN,GGEXP,HOUCOMM,PC_GDP,2010,0.661307076291193
HUN,GGEXP,HOUCOMM,PC_GDP,2011,0.7693583110457359
HUN,GGEXP,HOUCOMM,PC_GDP,2012,0.8540370140942521
HUN,GGEXP,HOUCOMM,PC_GDP,2013,0.7568455764772691
HUN,GGEXP,HOUCOMM,PC_GDP,2014,0.8953787777945259
HUN,GGEXP,HOUCOMM,PC_GDP,2015,1.03781481344769
HUN,GGEXP,HOUCOMM,PC_GDP,2016,0.6744979410011539
HUN,GGEXP,HOUCOMM,PC_GDP,2017,0.7301258823787821
HUN,GGEXP,HOUCOMM,PC_GDP,2018,0.7025136418864599
LUX,GGEXP,ENVPROT,PC_GDP,2001,1.22964363681398
LUX,GGEXP,ENVPROT,PC_GDP,2002,1.14055906043309
LUX,GGEXP,ENVPROT,PC_GDP,2003,1.15530940182429
LUX,GGEXP,ENVPROT,PC_GDP,2004,1.09706185593212
LUX,GGEXP,ENVPROT,PC_GDP,2005,1.14721301693181
LUX,GGEXP,ENVPROT,PC_GDP,2006,1.01764514753636
LUX,GGEXP,ENVPROT,PC_GDP,2007,1.0827386339945602
LUX,GGEXP,ENVPROT,PC_GDP,2008,1.13460818276977
LUX,GGEXP,ENVPROT,PC_GDP,2009,1.28557267846509
LUX,GGEXP,ENVPROT,PC_GDP,2010,1.14675234181493
LUX,GGEXP,ENVPROT,PC_GDP,2011,1.08855288654516
LUX,GGEXP,ENVPROT,PC_GDP,2012,1.1335666555850499
LUX,GGEXP,ENVPROT,PC_GDP,2013,1.01185903694573
LUX,GGEXP,ENVPROT,PC_GDP,2014,0.90710382557531
LUX,GGEXP,ENVPROT,PC_GDP,2015,0.9089458479161601
LUX,GGEXP,ENVPROT,PC_GDP,2016,0.8201798694678121
LUX,GGEXP,ENVPROT,PC_GDP,2017,0.9670643846484108
LUX,GGEXP,HEALTH,PC_GDP,2001,4.38054498566544
LUX,GGEXP,HEALTH,PC_GDP,2002,4.249341624217149
LUX,GGEXP,HEALTH,PC_GDP,2003,4.5262696852235305
LUX,GGEXP,HEALTH,PC_GDP,2004,4.87139565583981
LUX,GGEXP,HEALTH,PC_GDP,2005,5.071286242501089
LUX,GGEXP,HEALTH,PC_GDP,2006,4.54679296844324
LUX,GGEXP,HEALTH,PC_GDP,2007,4.2925456235613
LUX,GGEXP,HEALTH,PC_GDP,2008,4.40244550406951
LUX,GGEXP,HEALTH,PC_GDP,2009,5.07230034673087
LUX,GGEXP,HEALTH,PC_GDP,2010,4.86328125583344
LUX,GGEXP,HEALTH,PC_GDP,2011,4.65631062976863
LUX,GGEXP,HEALTH,PC_GDP,2012,4.85572040956114
LUX,GGEXP,HEALTH,PC_GDP,2013,5.1959631445975
LUX,GGEXP,HEALTH,PC_GDP,2014,4.96468545016783
LUX,GGEXP,HEALTH,PC_GDP,2015,4.72939937857106
LUX,GGEXP,HEALTH,PC_GDP,2016,4.6036584348986604
LUX,GGEXP,HEALTH,PC_GDP,2017,4.7508536200564295
ITA,GGEXP,EDU,PC_GDP,2001,4.41728199066233
ITA,GGEXP,EDU,PC_GDP,2002,4.43875615261636
ITA,GGEXP,EDU,PC_GDP,2003,4.54466975245882
ITA,GGEXP,EDU,PC_GDP,2004,4.32046953871705
ITA,GGEXP,EDU,PC_GDP,2005,4.44376214193652
ITA,GGEXP,EDU,PC_GDP,2006,4.37292311623954
ITA,GGEXP,EDU,PC_GDP,2007,4.42046325585981
ITA,GGEXP,EDU,PC_GDP,2008,4.28616509232403
ITA,GGEXP,EDU,PC_GDP,2009,4.52939817819036
ITA,GGEXP,EDU,PC_GDP,2010,4.34659563077639
ITA,GGEXP,EDU,PC_GDP,2011,4.0606377245192995
ITA,GGEXP,EDU,PC_GDP,2012,4.05627156120135
ITA,GGEXP,EDU,PC_GDP,2013,4.08692896418685
ITA,GGEXP,EDU,PC_GDP,2014,4.0391651595644
ITA,GGEXP,EDU,PC_GDP,2015,3.9978675269051003
ITA,GGEXP,EDU,PC_GDP,2016,3.8983851035991095
ITA,GGEXP,EDU,PC_GDP,2017,3.89280089149281
ITA,GGEXP,EDU,PC_GDP,2018,3.95375140374512
NOR,GGEXP,GRALPUBSER,PC_GDP,2001,5.61475823783838
NOR,GGEXP,GRALPUBSER,PC_GDP,2002,5.5537191565034805
NOR,GGEXP,GRALPUBSER,PC_GDP,2003,5.72562708132247
NOR,GGEXP,GRALPUBSER,PC_GDP,2004,5.16634698432996
NOR,GGEXP,GRALPUBSER,PC_GDP,2005,5.10817407349897
NOR,GGEXP,GRALPUBSER,PC_GDP,2006,5.63209143818326
NOR,GGEXP,GRALPUBSER,PC_GDP,2007,5.8790991131291195
NOR,GGEXP,GRALPUBSER,PC_GDP,2008,5.280638566370929
NOR,GGEXP,GRALPUBSER,PC_GDP,2009,5.324810035573679
NOR,GGEXP,GRALPUBSER,PC_GDP,2010,4.976964891477031
NOR,GGEXP,GRALPUBSER,PC_GDP,2011,4.67442957184901
NOR,GGEXP,GRALPUBSER,PC_GDP,2012,4.34729068609772
NOR,GGEXP,GRALPUBSER,PC_GDP,2013,4.3446521647395295
NOR,GGEXP,GRALPUBSER,PC_GDP,2014,4.48011248039521
NOR,GGEXP,GRALPUBSER,PC_GDP,2015,4.736774098987901
NOR,GGEXP,GRALPUBSER,PC_GDP,2016,4.742349300291661
NOR,GGEXP,GRALPUBSER,PC_GDP,2017,4.58848169954197
NOR,GGEXP,GRALPUBSER,PC_GDP,2018,4.48910463739712
HUN,GGEXP,ENVPROT,PC_GDP,2001,0.7346853955204008
HUN,GGEXP,ENVPROT,PC_GDP,2002,0.852744134273427
HUN,GGEXP,ENVPROT,PC_GDP,2003,0.6396530205090871
HUN,GGEXP,ENVPROT,PC_GDP,2004,0.6163931445809621
HUN,GGEXP,ENVPROT,PC_GDP,2005,0.594052424451262
HUN,GGEXP,ENVPROT,PC_GDP,2006,0.6993046104590179
HUN,GGEXP,ENVPROT,PC_GDP,2007,0.6053051104009279
HUN,GGEXP,ENVPROT,PC_GDP,2008,0.641378766827722
HUN,GGEXP,ENVPROT,PC_GDP,2009,0.594456197126161
HUN,GGEXP,ENVPROT,PC_GDP,2010,0.582568954531494
HUN,GGEXP,ENVPROT,PC_GDP,2011,0.7105337159146741
HUN,GGEXP,ENVPROT,PC_GDP,2012,0.6914776900803629
HUN,GGEXP,ENVPROT,PC_GDP,2013,0.9086531155639219
HUN,GGEXP,ENVPROT,PC_GDP,2014,1.1601290356995302
HUN,GGEXP,ENVPROT,PC_GDP,2015,1.19541917879797
HUN,GGEXP,ENVPROT,PC_GDP,2016,0.49971962314029406
HUN,GGEXP,ENVPROT,PC_GDP,2017,0.440530517387811
HUN,GGEXP,ENVPROT,PC_GDP,2018,0.441362009882142
DNK,GGEXP,HEALTH,PC_GDP,2001,6.93242307381105
DNK,GGEXP,HEALTH,PC_GDP,2002,7.07559030070041
DNK,GGEXP,HEALTH,PC_GDP,2003,7.144799819347991
DNK,GGEXP,HEALTH,PC_GDP,2004,7.20955793278404
DNK,GGEXP,HEALTH,PC_GDP,2005,7.2511442532241706
DNK,GGEXP,HEALTH,PC_GDP,2006,7.34838757319545
DNK,GGEXP,HEALTH,PC_GDP,2007,7.66709955777457
DNK,GGEXP,HEALTH,PC_GDP,2008,7.88628214402284
DNK,GGEXP,HEALTH,PC_GDP,2009,8.87104287574622
DNK,GGEXP,HEALTH,PC_GDP,2010,8.55010277145008
DNK,GGEXP,HEALTH,PC_GDP,2011,8.44961392183713
DNK,GGEXP,HEALTH,PC_GDP,2012,8.65381556427426
DNK,GGEXP,HEALTH,PC_GDP,2013,8.51256438801562
DNK,GGEXP,HEALTH,PC_GDP,2014,8.5596101672685
DNK,GGEXP,HEALTH,PC_GDP,2015,8.52414717048568
DNK,GGEXP,HEALTH,PC_GDP,2016,8.43625138575107
DNK,GGEXP,HEALTH,PC_GDP,2017,8.39159180210912
DNK,GGEXP,HEALTH,PC_GDP,2018,8.32122966145281
FRA,GGEXP,ENVPROT,PC_GDP,2001,0.7460018203094531
FRA,GGEXP,ENVPROT,PC_GDP,2002,0.7580791130531059
FRA,GGEXP,ENVPROT,PC_GDP,2003,0.8081360621979
FRA,GGEXP,ENVPROT,PC_GDP,2004,0.8374319769908671
FRA,GGEXP,ENVPROT,PC_GDP,2005,0.867883606422769
FRA,GGEXP,ENVPROT,PC_GDP,2006,0.8957060326780659
FRA,GGEXP,ENVPROT,PC_GDP,2007,0.8692359995055009
FRA,GGEXP,ENVPROT,PC_GDP,2008,0.893152912596994
FRA,GGEXP,ENVPROT,PC_GDP,2009,0.99188090199347
FRA,GGEXP,ENVPROT,PC_GDP,2010,0.993991346616956
FRA,GGEXP,ENVPROT,PC_GDP,2011,0.991367437033885
FRA,GGEXP,ENVPROT,PC_GDP,2012,1.00579087362912
FRA,GGEXP,ENVPROT,PC_GDP,2013,1.02262953378277
FRA,GGEXP,ENVPROT,PC_GDP,2014,1.02313508685833
FRA,GGEXP,ENVPROT,PC_GDP,2015,1.0044886537313902
FRA,GGEXP,ENVPROT,PC_GDP,2016,0.945021527405087
FRA,GGEXP,ENVPROT,PC_GDP,2017,0.9367063126371691
FRA,GGEXP,ENVPROT,PC_GDP,2018,1.02210285199461
DNK,GGEXP,ENVPROT,PC_GDP,2001,0.605238156664972
DNK,GGEXP,ENVPROT,PC_GDP,2002,0.6811456674703421
DNK,GGEXP,ENVPROT,PC_GDP,2003,0.623837986038557
DNK,GGEXP,ENVPROT,PC_GDP,2004,0.563611919148532
DNK,GGEXP,ENVPROT,PC_GDP,2005,0.623335351449315
DNK,GGEXP,ENVPROT,PC_GDP,2006,0.574405788105288
DNK,GGEXP,ENVPROT,PC_GDP,2007,0.518850067959122
DNK,GGEXP,ENVPROT,PC_GDP,2008,0.45535037501087106
DNK,GGEXP,ENVPROT,PC_GDP,2009,0.44061394326946207
DNK,GGEXP,ENVPROT,PC_GDP,2010,0.411226170522286
DNK,GGEXP,ENVPROT,PC_GDP,2011,0.383517131522649
DNK,GGEXP,ENVPROT,PC_GDP,2012,0.3998939834506389
DNK,GGEXP,ENVPROT,PC_GDP,2013,0.473136169376207
DNK,GGEXP,ENVPROT,PC_GDP,2014,0.46417133564218105
DNK,GGEXP,ENVPROT,PC_GDP,2015,0.423059579182946
DNK,GGEXP,ENVPROT,PC_GDP,2016,0.403167609245938
DNK,GGEXP,ENVPROT,PC_GDP,2017,0.40779625524422797
DNK,GGEXP,ENVPROT,PC_GDP,2018,0.397247652586171
JPN,GGEXP,ECOAFF,PC_GDP,2005,3.80165103195221
JPN,GGEXP,ECOAFF,PC_GDP,2006,3.60792036588238
JPN,GGEXP,ECOAFF,PC_GDP,2007,3.4413590521662902
JPN,GGEXP,ECOAFF,PC_GDP,2008,4.0584910345511
JPN,GGEXP,ECOAFF,PC_GDP,2009,4.406875573287901
JPN,GGEXP,ECOAFF,PC_GDP,2010,3.83070862443562
JPN,GGEXP,ECOAFF,PC_GDP,2011,4.10123146018028
JPN,GGEXP,ECOAFF,PC_GDP,2012,4.1297106093213705
JPN,GGEXP,ECOAFF,PC_GDP,2013,4.261494396787129
JPN,GGEXP,ECOAFF,PC_GDP,2014,3.9116440542076303
JPN,GGEXP,ECOAFF,PC_GDP,2015,3.73925458829127
JPN,GGEXP,ECOAFF,PC_GDP,2016,3.6606047161616404
JPN,GGEXP,ECOAFF,PC_GDP,2017,3.6215779741761
JPN,GGEXP,ECOAFF,PC_GDP,2018,3.68509601544801
SWE,GGEXP,SOCPROT,PC_GDP,2001,21.774173140165402
SWE,GGEXP,SOCPROT,PC_GDP,2002,21.995287210753304
SWE,GGEXP,SOCPROT,PC_GDP,2003,22.8378593642764
SWE,GGEXP,SOCPROT,PC_GDP,2004,22.425617978646898
SWE,GGEXP,SOCPROT,PC_GDP,2005,22.0461440903312
SWE,GGEXP,SOCPROT,PC_GDP,2006,21.2563155238115
SWE,GGEXP,SOCPROT,PC_GDP,2007,20.1317360149492
SWE,GGEXP,SOCPROT,PC_GDP,2008,19.984439866087502
SWE,GGEXP,SOCPROT,PC_GDP,2009,21.462719167204398
SWE,GGEXP,SOCPROT,PC_GDP,2010,20.3326916133557
SWE,GGEXP,SOCPROT,PC_GDP,2011,19.668347880611
SWE,GGEXP,SOCPROT,PC_GDP,2012,20.4626930890742
SWE,GGEXP,SOCPROT,PC_GDP,2013,21.042041176226498
SWE,GGEXP,SOCPROT,PC_GDP,2014,20.5849283817043
SWE,GGEXP,SOCPROT,PC_GDP,2015,20.1819211983957
SWE,GGEXP,SOCPROT,PC_GDP,2016,20.5464288569294
SWE,GGEXP,SOCPROT,PC_GDP,2017,19.9958407685186
SWE,GGEXP,SOCPROT,PC_GDP,2018,19.540111941263397
PRT,GGEXP,PUBORD,PC_GDP,2001,1.7402908071249
PRT,GGEXP,PUBORD,PC_GDP,2002,1.82418957193865
PRT,GGEXP,PUBORD,PC_GDP,2003,1.9869258300481103
PRT,GGEXP,PUBORD,PC_GDP,2004,1.92606308580423
PRT,GGEXP,PUBORD,PC_GDP,2005,1.9624830870118701
PRT,GGEXP,PUBORD,PC_GDP,2006,1.86687191409282
PRT,GGEXP,PUBORD,PC_GDP,2007,1.8109974971365
PRT,GGEXP,PUBORD,PC_GDP,2008,1.8316466007303402
PRT,GGEXP,PUBORD,PC_GDP,2009,2.05538321360387
PRT,GGEXP,PUBORD,PC_GDP,2010,1.9955261148330101
PRT,GGEXP,PUBORD,PC_GDP,2011,1.9763064581341698
PRT,GGEXP,PUBORD,PC_GDP,2012,1.8563649765490902
PRT,GGEXP,PUBORD,PC_GDP,2013,2.04995805410977
PRT,GGEXP,PUBORD,PC_GDP,2014,1.9000634895444097
PRT,GGEXP,PUBORD,PC_GDP,2015,1.85377632808736
PRT,GGEXP,PUBORD,PC_GDP,2016,1.7824888031014199
PRT,GGEXP,PUBORD,PC_GDP,2017,1.70296887615802
PRT,GGEXP,PUBORD,PC_GDP,2018,1.63632504250525
ISL,GGEXP,EDU,PC_GDP,2012,7.38136174299046
ISL,GGEXP,EDU,PC_GDP,2013,7.261977907435429
ISL,GGEXP,EDU,PC_GDP,2014,7.35898523340642
ISL,GGEXP,EDU,PC_GDP,2015,7.18871405340218
ISL,GGEXP,EDU,PC_GDP,2016,7.051650582733919
ISL,GGEXP,EDU,PC_GDP,2017,7.335072347444361
ISL,GGEXP,EDU,PC_GDP,2018,7.368841982169441
DEU,GGEXP,EDU,PC_GDP,2001,4.1470812965469
DEU,GGEXP,EDU,PC_GDP,2002,4.163057521882339
DEU,GGEXP,EDU,PC_GDP,2003,4.17101877851481
DEU,GGEXP,EDU,PC_GDP,2004,4.10064883404346
DEU,GGEXP,EDU,PC_GDP,2005,4.10731063535972
DEU,GGEXP,EDU,PC_GDP,2006,4.02527378536569
DEU,GGEXP,EDU,PC_GDP,2007,3.9224660438879
DEU,GGEXP,EDU,PC_GDP,2008,3.9447631838334303
DEU,GGEXP,EDU,PC_GDP,2009,4.34005388984066
DEU,GGEXP,EDU,PC_GDP,2010,4.38036187802215
DEU,GGEXP,EDU,PC_GDP,2011,4.29502220110189
DEU,GGEXP,EDU,PC_GDP,2012,4.2655292116373
DEU,GGEXP,EDU,PC_GDP,2013,4.35548757714265
DEU,GGEXP,EDU,PC_GDP,2014,4.31084603218523
DEU,GGEXP,EDU,PC_GDP,2015,4.18802205889633
DEU,GGEXP,EDU,PC_GDP,2016,4.1462939918956
DEU,GGEXP,EDU,PC_GDP,2017,4.1100280740464505
DEU,GGEXP,EDU,PC_GDP,2018,4.16798978581915
AUT,GGEXP,ENVPROT,PC_GDP,2001,0.48647527981851296
AUT,GGEXP,ENVPROT,PC_GDP,2002,0.48938140267753705
AUT,GGEXP,ENVPROT,PC_GDP,2003,0.541105274221623
AUT,GGEXP,ENVPROT,PC_GDP,2004,0.502033726175711
AUT,GGEXP,ENVPROT,PC_GDP,2005,0.515930274612188
AUT,GGEXP,ENVPROT,PC_GDP,2006,0.49063855073724605
AUT,GGEXP,ENVPROT,PC_GDP,2007,0.462771812898022
AUT,GGEXP,ENVPROT,PC_GDP,2008,0.459620513769127
AUT,GGEXP,ENVPROT,PC_GDP,2009,0.547444102467394
AUT,GGEXP,ENVPROT,PC_GDP,2010,0.572152492167535
AUT,GGEXP,ENVPROT,PC_GDP,2011,0.48519862691826
AUT,GGEXP,ENVPROT,PC_GDP,2012,0.479628250212206
AUT,GGEXP,ENVPROT,PC_GDP,2013,0.449831465634611
AUT,GGEXP,ENVPROT,PC_GDP,2014,0.45456937252779206
AUT,GGEXP,ENVPROT,PC_GDP,2015,0.4061559611354171
AUT,GGEXP,ENVPROT,PC_GDP,2016,0.37481978364885904
AUT,GGEXP,ENVPROT,PC_GDP,2017,0.35262622632713303
AUT,GGEXP,ENVPROT,PC_GDP,2018,0.372308930856535
POL,GGEXP,PUBORD,PC_GDP,2001,1.992245895376
POL,GGEXP,PUBORD,PC_GDP,2002,1.98268481578253
POL,GGEXP,PUBORD,PC_GDP,2003,2.20124596597827
POL,GGEXP,PUBORD,PC_GDP,2004,2.03169778642791
POL,GGEXP,PUBORD,PC_GDP,2005,2.15626429255813
POL,GGEXP,PUBORD,PC_GDP,2006,2.21926220888658
POL,GGEXP,PUBORD,PC_GDP,2007,2.26507432222493
POL,GGEXP,PUBORD,PC_GDP,2008,2.350817961484
POL,GGEXP,PUBORD,PC_GDP,2009,2.38638508498391
POL,GGEXP,PUBORD,PC_GDP,2010,2.4127896115541603
POL,GGEXP,PUBORD,PC_GDP,2011,2.28608956717538
POL,GGEXP,PUBORD,PC_GDP,2012,2.25226690396919
POL,GGEXP,PUBORD,PC_GDP,2013,2.23279085276979
POL,GGEXP,PUBORD,PC_GDP,2014,2.23458670216167
POL,GGEXP,PUBORD,PC_GDP,2015,2.21548424296053
POL,GGEXP,PUBORD,PC_GDP,2016,2.18065946394376
POL,GGEXP,PUBORD,PC_GDP,2017,2.13266638215177
POL,GGEXP,PUBORD,PC_GDP,2018,2.1190903924941003
EST,GGEXP,HOUCOMM,PC_GDP,2001,0.34323875570573603
EST,GGEXP,HOUCOMM,PC_GDP,2002,0.36027575046013705
EST,GGEXP,HOUCOMM,PC_GDP,2003,0.37838799147870206
EST,GGEXP,HOUCOMM,PC_GDP,2004,0.279248463622006
EST,GGEXP,HOUCOMM,PC_GDP,2005,0.176421851180018
EST,GGEXP,HOUCOMM,PC_GDP,2006,0.012536390838119
EST,GGEXP,HOUCOMM,PC_GDP,2007,0.5805323040950899
EST,GGEXP,HOUCOMM,PC_GDP,2008,0.576982491556447
EST,GGEXP,HOUCOMM,PC_GDP,2009,0.047143887161402005
EST,GGEXP,HOUCOMM,PC_GDP,2010,0.470368111093115
EST,GGEXP,HOUCOMM,PC_GDP,2011,0.539020460759087
EST,GGEXP,HOUCOMM,PC_GDP,2012,0.654266907170971
EST,GGEXP,HOUCOMM,PC_GDP,2013,0.596320391103795
EST,GGEXP,HOUCOMM,PC_GDP,2014,0.5094155276939071
EST,GGEXP,HOUCOMM,PC_GDP,2015,0.35463014890376204
EST,GGEXP,HOUCOMM,PC_GDP,2016,0.3424967722445
EST,GGEXP,HOUCOMM,PC_GDP,2017,0.356664817533434
EST,GGEXP,HOUCOMM,PC_GDP,2018,0.331081899598915
DEU,GGEXP,GRALPUBSER,PC_GDP,2001,6.64553932263618
DEU,GGEXP,GRALPUBSER,PC_GDP,2002,6.67361199570542
DEU,GGEXP,GRALPUBSER,PC_GDP,2003,6.607930112996651
DEU,GGEXP,GRALPUBSER,PC_GDP,2004,6.37099340558316
DEU,GGEXP,GRALPUBSER,PC_GDP,2005,6.376365090394219
DEU,GGEXP,GRALPUBSER,PC_GDP,2006,6.181008603485
DEU,GGEXP,GRALPUBSER,PC_GDP,2007,6.11790122222
DEU,GGEXP,GRALPUBSER,PC_GDP,2008,6.58290431142474
DEU,GGEXP,GRALPUBSER,PC_GDP,2009,6.80962330265401
DEU,GGEXP,GRALPUBSER,PC_GDP,2010,6.75
DEU,GGEXP,GRALPUBSER,PC_GDP,2011,6.86578357266963
DEU,GGEXP,GRALPUBSER,PC_GDP,2012,6.73341079878047
DEU,GGEXP,GRALPUBSER,PC_GDP,2013,6.52796699094741
DEU,GGEXP,GRALPUBSER,PC_GDP,2014,6.306863016365889
DEU,GGEXP,GRALPUBSER,PC_GDP,2015,5.9512156484833705
DEU,GGEXP,GRALPUBSER,PC_GDP,2016,5.79455026961488
DEU,GGEXP,GRALPUBSER,PC_GDP,2017,5.785441557601099
DEU,GGEXP,GRALPUBSER,PC_GDP,2018,5.653232148356791
FRA,GGEXP,HOUCOMM,PC_GDP,2001,1.0230139123650999
FRA,GGEXP,HOUCOMM,PC_GDP,2002,1.12732542358151
FRA,GGEXP,HOUCOMM,PC_GDP,2003,1.1310102743296298
FRA,GGEXP,HOUCOMM,PC_GDP,2004,1.12956486987528
FRA,GGEXP,HOUCOMM,PC_GDP,2005,1.0668184302100099
FRA,GGEXP,HOUCOMM,PC_GDP,2006,1.1341605745418
FRA,GGEXP,HOUCOMM,PC_GDP,2007,1.15274858861829
FRA,GGEXP,HOUCOMM,PC_GDP,2008,1.21593270360072
FRA,GGEXP,HOUCOMM,PC_GDP,2009,1.46672574469821
FRA,GGEXP,HOUCOMM,PC_GDP,2010,1.40310501386015
FRA,GGEXP,HOUCOMM,PC_GDP,2011,1.39887454581759
FRA,GGEXP,HOUCOMM,PC_GDP,2012,1.32353250951262
FRA,GGEXP,HOUCOMM,PC_GDP,2013,1.27201681096964
FRA,GGEXP,HOUCOMM,PC_GDP,2014,1.2010615113745
FRA,GGEXP,HOUCOMM,PC_GDP,2015,1.12129918050683
FRA,GGEXP,HOUCOMM,PC_GDP,2016,1.08503134778699
FRA,GGEXP,HOUCOMM,PC_GDP,2017,1.02341417207284
FRA,GGEXP,HOUCOMM,PC_GDP,2018,1.1321708901912
BEL,GGEXP,EDU,PC_GDP,2001,5.6760571532552095
BEL,GGEXP,EDU,PC_GDP,2002,5.78966455985031
BEL,GGEXP,EDU,PC_GDP,2003,5.891318711722111
BEL,GGEXP,EDU,PC_GDP,2004,5.629377025851049
BEL,GGEXP,EDU,PC_GDP,2005,5.691567732429871
BEL,GGEXP,EDU,PC_GDP,2006,5.62657714942112
BEL,GGEXP,EDU,PC_GDP,2007,5.51823546376523
BEL,GGEXP,EDU,PC_GDP,2008,5.723722796552369
BEL,GGEXP,EDU,PC_GDP,2009,6.08142976880148
BEL,GGEXP,EDU,PC_GDP,2010,6.0407264303777
BEL,GGEXP,EDU,PC_GDP,2011,6.2122075347942
BEL,GGEXP,EDU,PC_GDP,2012,6.255769733232139
BEL,GGEXP,EDU,PC_GDP,2013,6.37464365709631
BEL,GGEXP,EDU,PC_GDP,2014,6.3116356615442095
BEL,GGEXP,EDU,PC_GDP,2015,6.30717823362245
BEL,GGEXP,EDU,PC_GDP,2016,6.198008653441991
BEL,GGEXP,EDU,PC_GDP,2017,6.23991716194531
BEL,GGEXP,EDU,PC_GDP,2018,6.223764178924
EST,GGEXP,HEALTH,PC_GDP,2001,4.24471927889427
